UID,mean.annual.flow,dam.count,dam.density,basin.area,max.basin.elevation,mean.basin.elevation,min.basin.elevation,range.basin.elevation,pct.canopy.cover,pct.ISC,tmax.annual,tmax.july,tmin.annual,tmin.july,pct.ag,pct.urb,pct.for,pct.wet,pct.shrub
15511,318.29215,0,0,58919.016,4346.8,1858.01,1066.36,3280.44,10.663,1.676,18.15,32.24,2.03,15.66,23.535,6.354,14.748,1.716,51.925
15512,6452.96802,1,0.007,43446.006,4346.8,2000.32,1238.78,3108.02,14.364,2.173,17.89,32.12,1.45,14.78,20.079,7.331,19.873,2.008,48.496
15513,2865.87744,0,0,8801.47,4344.56,2855.25,1854.28,2490.28,38.884,0.358,15.96,30.16,-1.01,10.07,1.734,1.097,53.378,2.623,33.345
15514,2052.41262,7,0.063,12234.072,4346.8,2562.58,1523.19,2823.61,28.662,4.417,18.43,31.7,1.86,14.12,0.855,11.954,38.843,2.805,42.619
15515,1643.40299,0,0,6699.644,4230.77,2942.35,2278.14,1952.63,30.238,0.455,15.14,27.7,-4.32,8.15,8.554,1.632,40.653,6.004,40.72
15517,339.25841,1,0.01,1299.711,3968.09,2720.74,1701.49,2266.6,52.168,0.088,15.97,29.8,-1.22,10.16,1.204,0.464,76.055,1.155,16.386
15518,370.1759,0,0,1074.133,4166.1,2926.7,1853.28,2312.83,53.926,0.142,14.84,27.75,-0.27,10.35,0.026,0.577,73.885,1.2,14.76
15519,2199.06537,1,0.011,6268.309,4344.56,2916.77,2093.63,2250.93,40.561,0.45,14.33,28.36,-3.86,7.39,1.738,1.479,53.914,2.988,29.604
15520,1353.40279,0,0,9677.2,3766.86,2326.56,1773.31,1993.55,24.018,0.343,15.48,30.92,-2.58,9.2,5.683,0.954,41.739,1.123,49.618
15521,21.73567,0,0,164.631,4313.22,3105.86,2452.62,1860.59,64.358,0.039,13.84,25.55,-3.68,6.65,0.428,0,82.82,0.427,9.009
15522,47.22318,3,0.044,692.763,4114.9,2542.6,1932.38,2182.52,31.337,0.23,18.19,29.94,1.48,12.61,0.754,1.311,42.565,1.062,52.345
15523,7.73511,0,0,17.307,3856.6,3410.16,2951.7,904.902,47.289,0,8.59,20.7,-5.03,4.82,0,0,59.82,0,11.365
15524,13.7343,0,0,28.424,703.996,545.148,404.341,299.655,55.207,0.175,13.44,26.38,1.76,13.43,35.561,2.501,60.963,0.161,0.661
15525,306.61593,1,0.026,725.903,747.335,541.525,311.345,435.99,57.012,0.708,14.51,27.76,1.85,13.63,27.227,4.931,63.107,0.34,3.168
15526,29213.29385,0,0,50806.049,832.486,441.461,106.181,726.305,56.979,1.11,16.71,29.56,5.24,17.21,22.655,6.152,65.795,1.5,2.539
15527,8014.67694,2,0.025,12742.261,832.486,446.104,223.751,608.735,56.439,0.897,14.84,28.14,2.23,14.15,27.183,5.239,59,3.975,3.484
15528,598.05197,0,0,983.189,953.772,453.049,204.212,749.56,47.304,3.186,16.24,29,4.55,16.3,23.551,12.365,63.533,0.004,0.005
15529,441.63074,0,0,681.367,783.224,565.194,241.923,541.301,71.798,0.066,15.15,27.93,2.49,14.07,4.533,1.095,87.703,0.523,6.003
15530,122.88792,0,0,234.313,698.939,341.854,192.805,506.134,56.98,0.333,16.4,29.14,5.04,16.93,18.47,3.993,77.294,0.025,0
15531,75.10815,0,0,142.815,671.132,287.928,136.256,534.877,57.5,0.547,16.49,29.28,4.97,16.96,20.326,6.025,73.024,0.166,0
15533,882.9087,0,0,5455.061,4341.4,2854.9,1858.18,2483.22,29.878,0.353,16.87,29.01,-0.12,11.58,0.264,1.253,39.389,3.685,52.583
15535,,,,,,,,,,,,,,,,,,,
15536,1.88262,0,0,2.644,463.122,408.381,355.895,107.227,33.577,0.159,13.28,26.35,2.4,14.45,57.42,2.417,29.102,2.247,8.816
15537,3.72308,0,0,3.819,620.497,481.014,399.129,221.368,79.896,0.049,13.79,26.7,2.01,13.68,1.037,0.966,91.774,2.168,4.053
15538,1.74796,0,0,4.016,511.943,380.976,255.648,256.295,54.975,0.288,14.12,27.36,2.63,14.47,18.192,3.611,54.464,0.695,23.037
15539,1118.57499,1,0.028,1547.73,789.589,292.1,77.572,712.017,73.062,0.198,11.57,26.47,1.15,14.84,9.943,1.672,72.372,10.491,3.267
15540,1.28217,0,0,0.298,497.668,476.776,448.346,49.322,79.317,0.193,12.49,25.3,1.5,13.26,13.595,3.323,79.758,0,3.323
15541,354.57822,0,0,580.351,593.249,296.542,120.039,473.209,29.417,2.144,14.14,28.1,2.85,15.13,43.101,9.54,27.55,5.595,13.842
15542,3035.20302,0,0,4689.512,832.486,476.5,279.453,553.033,55.636,0.566,14.24,27.39,1.9,13.66,30.043,4.553,55.05,5.634,3.4
15543,2104.73912,1,0.012,2614.53,786.004,313.948,82.766,703.238,69.83,0.222,11.91,26.63,1.28,14.82,10.376,1.631,68.24,12.068,3.436
15544,4340.88243,1,0.014,5202.929,1097.98,377.036,86.734,1011.25,55.537,1.112,14.29,28.37,3.04,15.72,24.999,5.31,47.957,10.961,8.699
15545,18.43351,0,0,19.483,647.69,306.371,113.968,533.722,83.698,0.424,15.72,28.8,3.48,15.67,1.673,6.48,81.968,8.199,1.178
15546,35.5232,0,0,52.66,733.239,558.891,460.758,272.481,64.195,0.852,13.26,26.29,0.86,12.19,10.46,4.337,75.686,1.634,7.712
15547,0.02275,1,0.134,7.465,536.532,480.208,394.629,141.903,65.091,0.104,13.16,26.39,1.33,13.21,20.847,1.387,75.063,0.796,0.603
15548,39.22658,0,0,54.03,555.238,397.669,275.775,279.463,90.06,0.019,11.59,25.86,0,13.38,0,0.51,89.67,6.485,1.999
15549,0.81574,0,0,1.111,852.034,631.654,489.563,362.472,96.459,0.011,11.36,25.46,-0.86,12.15,0,0.567,99.19,0.162,0.081
15550,1210.09046,3,0.063,1674.304,789.589,275.625,44.555,745.034,71.271,0.403,11.49,26.68,1.3,15.09,10.244,2.374,69.801,11.249,3.459
15551,2242.78316,0,0,3092.845,1402.16,480.014,48.229,1353.93,79.057,0.225,11.48,26.63,1.2,14.98,2.436,1.676,70.07,15.238,2.538
15552,760.31004,2,0.037,1328.838,1624.37,555.372,28.417,1595.95,85.715,0.447,12.48,27.06,2.23,15.84,2.007,3.397,86.292,4.481,1.745
15564,553.49469,0,0,794.743,721.86,585.032,411.948,309.912,67.652,1.044,14.03,26.63,1.39,12.62,7.844,4.694,76.792,0.582,8.914
15565,,,,,,,,,,,,,,,,,,,
15566,2570.88268,0,0,5723.362,494.931,332.168,224.868,270.063,36.537,4.703,16.48,28.96,4.12,15.46,34.875,19.14,35.691,3.143,3.285
15567,0.4342,0,0,0.75,361.269,339.852,310.19,51.079,12.986,1.382,15.47,28.16,4.27,15.93,67.347,16.687,14.406,0,1.561
15568,48.64006,0,0,90.029,383.966,307.277,218.531,165.435,67.393,0.33,17.41,29.2,4.91,16.62,16.276,6.443,75.517,0,1.617
15569,,,,,,,,,,,,,,,,,,,
15570,10.42373,0,0,27.226,278.543,239.872,182.347,96.197,18.092,1.152,14.97,28.18,4.72,16.92,73.776,6.636,19.463,0,0.017
15571,1.07663,0,0,1.738,401.109,353.241,286.662,114.448,79.488,0.23,16.33,28.35,4.81,16.47,7.923,7.302,84.775,0,0
15572,,,,,,,,,,,,,,,,,,,
15573,1.46563,1,0.289,3.414,427.684,353.097,295.058,132.626,61.923,0.518,16.19,28.6,3.92,15.31,18.194,6.179,72.168,0,1.769
15574,1.81183,0,0,3.523,351.239,301.585,258.562,92.677,36.296,0.415,16.86,28.75,4.54,16.04,43.153,7.358,44.609,0,4.88
15575,12.84316,1,0.051,14.537,270.952,257.255,249.103,21.849,47.259,2.448,14.75,27.51,4.04,15.7,31.078,9.726,42.166,10.877,5.893
15576,0.85084,0,0,2.489,223.827,222.347,216.945,6.883,1.05,3.958,15.38,29.15,3.81,16.17,85.895,11.682,0,0,2.423
15577,35.84454,2,0.061,94.199,384.331,344.282,279.313,105.018,32.362,7.162,15.52,28.33,4.08,15.77,28.165,32.234,34.163,3.125,1.919
15578,1.92005,0,0,4.347,395.291,336.117,264.85,130.441,78.102,0.141,16.18,28.39,4.62,16.22,6.418,7.329,85.176,0,1.015
15579,1.75608,0,0,3.856,262.759,242.692,212.983,49.777,38.98,1.751,14.63,27.45,4.42,16.13,37.745,8.24,41.597,0.42,10.995
15580,5.71916,0,0,13.306,373.956,317.645,283.004,90.952,42.423,0.317,16.35,28.81,4.28,16.01,43.946,3.72,50.291,0.649,1.285
15581,3.97985,0,0,10.117,377.478,326.94,286.39,91.088,21.084,1.171,15.52,28.24,3.72,15.43,60.907,9.138,26.107,2.454,1.004
15582,2.6744,0,0,8.701,228.448,226.52,223.876,4.572,0.164,0.303,15.35,29.07,3.89,16.31,94.724,5.039,0.186,0,0.052
15583,28.34271,0,0,72.309,326.79,256.929,192.843,133.948,63.007,0.267,17.59,29.36,4.33,15.98,23.154,4.929,70.594,0,1.27
15584,137.33324,0,0,468.25,307.743,277.063,246.786,60.957,8.689,0.553,15.51,28.91,4.42,16.66,83.883,5.353,8.08,0.557,1.329
15585,0.56463,0,0,1.346,305.308,283.676,265.021,40.288,10.413,20.116,16.66,29.2,4.88,16.8,2.206,94.251,1.805,0,1.738
15586,4.59799,0,0,9.979,393.222,338.396,295.694,97.528,45.013,8.507,14.44,27.27,3.53,15.14,0.162,47.309,42.457,0.595,7.701
15587,2.28301,0,0,6.415,2347.63,2128.2,1912.75,434.875,63.498,0.023,11.62,24.17,-1.63,5.82,0,0,96.338,0,3.662
15588,1226.34742,1,0.045,685.76,3391.99,995.427,163.067,3228.92,71.268,0.191,15.63,25.3,5.05,10.83,0.894,1.769,83.186,0.002,11.224
15593,33.89776,0,0,16.563,1441.02,1192.61,852.644,588.378,67.804,0.01,12.02,22.86,2.24,8.88,0,0,88.34,0,11.659
15594,,,,,,,,,,,,,,,,,,,
15595,28903.20217,0,0,165096.079,4193.91,1590.96,360.557,3833.36,11.694,0.325,18.85,33.4,4.83,13.32,10.301,1.667,16.998,1.107,67.91
15596,1450.1658,0,0,7116.885,2174.83,1393.78,876.525,1298.31,9.724,0.174,16.74,28.7,0.41,7.34,1.026,0.461,16.161,1.369,80.674
15604,2076.90301,2,0.084,1225.364,1060.76,238.687,35.215,1025.54,43.231,2.51,17.28,26.89,6.17,12.16,25.205,8.247,40.482,2.581,22.879
15605,,,,,,,,,,,,,,,,,,,
15606,428.56798,0,0,3297.654,2536.34,1633.8,1309.34,1227,24.981,0.187,16.19,29.25,-0.85,6.98,1.815,0.364,54.575,4.112,38.607
15608,813.26496,0,0,1912.328,2948.68,1506.48,360.483,2588.2,32.216,0.159,19.05,33.01,4.54,12.74,0.076,0.397,48.471,0.345,48.803
15609,576.77689,0,0,3968.875,2536.34,1606.38,1295.78,1240.55,25.434,0.204,15.58,28.24,-0.84,6.78,2.214,0.367,54.507,3.653,38.689
15610,10.65993,0,0,7.744,488.709,250.528,64.551,424.158,57.23,0.036,16.38,25.85,5.64,11.78,1.081,0.302,58.152,0,40.407
15611,1.22822,0,0,6.575,1919.16,1679.01,1501.76,417.399,58.48,0.143,12.79,25.96,-1.39,6.69,0,1.78,87.981,0,10.24
15613,169.241,0,0,1315.411,2477.19,1446.51,759.669,1717.52,50.364,0.193,17.13,30.31,1.54,9.3,0.14,0.341,69.502,0.325,29.664
15614,28629.85934,1,0.015,164523.577,4193.91,1591.58,431.242,3762.67,11.62,0.326,18.37,32.92,3.89,12.95,10.337,1.672,16.899,1.111,67.961
15615,237.82711,0,0,1602.508,2960.71,1625.16,1252.9,1707.8,3.634,0.205,15.92,29.22,0.16,9.73,3.281,0.238,7.636,4.488,80.343
15616,10.88383,0,0,2.354,937.267,780.576,592.34,344.928,78.217,0.127,15.09,24.14,5.84,10.39,0,4.398,93.728,0,1.874
15618,41977.21699,5,0.05,28623.298,3185,548.779,0,3185,50.584,2.657,17.27,26.63,6.95,13.14,20.618,7.465,53.807,1.811,14.825
15620,1022.62347,2,0.017,665.474,2758.35,1526.12,1305.35,1452.99,50.598,0.158,14.27,26.42,-1.35,5.55,0.006,0.538,81.811,0.95,8.043
15630,1.94152,0,0,3.703,169.905,149.32,129.515,40.39,69.86,0.082,20.63,31.45,7.24,18.74,12.467,1.871,74.533,3.281,6.95
15631,2.99713,0,0,6.247,494.386,368.921,310.512,183.874,56.606,0.184,19.78,30.28,6.76,17.93,35.496,1.903,61.865,0,0.735
15632,18.56736,1,0.026,42.933,1221.03,457.798,217.215,1003.82,56.389,0.447,19.94,30.7,6.77,18.07,24.029,3.439,72.425,0,0
15633,311.7988,0,0,886.296,361.385,213.138,100.497,260.888,49.264,0.901,20.71,31.6,7.01,18.64,29.236,6.755,54.901,0.698,7.921
15634,10.64166,0,0,20.458,218.792,115.242,83.804,134.988,35.456,1.059,19.76,31,6.76,18.39,48.561,2.495,42.675,0.841,2.315
15635,518.23679,2,0.028,1473.091,361.385,194.092,92.825,268.56,52.286,0.781,20.86,31.6,7.21,18.73,25.711,6.121,57.072,1.57,8.992
15636,4.98578,0,0,8.942,970.814,696.32,446.808,524.006,64.068,2.105,19.28,29.67,6.13,16.91,12.623,17.998,66.438,0.081,2.859
15637,6.37338,0,0,10.563,872.864,775.444,719.104,153.76,32.688,0.887,17.58,27.79,4.76,15.44,55.813,5.961,36.823,0,1.403
15638,985.23613,1,0.018,2795.42,199.354,81.882,7.208,192.146,60.561,0.617,21.58,32.45,8.14,19.5,16.644,4.725,61.643,7.185,8.95
15639,617.31756,0,0,1360.618,1084.92,369.099,164.031,920.892,69.354,1.765,20.64,31.29,7.18,18.66,10.171,8.517,76.331,0.127,3.709
15640,1794.3861,0,0,4081.764,1231.12,205.629,16.084,1215.03,45.575,0.722,19.7,31.22,6.83,18.6,35.683,5.55,54.89,1.123,2.031
15641,0.95563,0,0,2.252,180.835,154.735,128.247,52.588,53.889,0.389,20.78,31.52,7.39,18.78,23.111,2.839,58.257,0,15.554
15642,1616.96655,1,0.019,4508.021,1196.24,390.805,149.206,1047.03,53.79,2.865,20.24,31.11,6.6,18.17,21.039,11.079,63.935,0.049,1.52
15643,,,,,,,,,,,,,,,,,,,
15644,142.81422,1,0.024,365.709,337.365,141.655,72.07,265.296,66.24,0.271,20.39,31.33,6.55,18.24,16.212,2.923,69.442,4.259,6.429
15645,4.60097,0,0,10.247,116.007,93.295,55.985,60.022,35.144,23.117,20.39,31.33,7.49,19.09,0.483,83.337,13.502,1.608,0.264
15646,0.94361,0,0,1.987,288.654,247.24,212.226,76.428,61.311,0.888,19.93,30.69,6.89,18.28,19.384,8.696,70.154,0,1.766
15647,725.96437,1,0.037,1717.305,1091.47,240.02,64.757,1026.72,53.569,2.188,20.21,31.23,6.73,18.33,20.547,12.038,65.582,0.21,0.693
15648,347.54899,0,0,1036.814,215.192,136.651,59.944,155.249,61.945,0.379,21.08,31.77,7.68,19.1,16.516,3.26,63.973,1.619,13.708
15649,490.80775,0,0,1129.864,1380.16,783.685,385.836,994.325,71.756,0.267,19.56,30.58,5.64,16.57,8.841,4.115,85.531,0.051,0.176
15650,4.48153,0,0,3.581,39.629,26.078,9.023,30.606,61.697,2.361,20.96,31.56,8.89,19.99,9.066,17.152,64.039,6.605,3.139
15651,6979.71961,4,0.059,16313.101,1380.16,418.699,13.226,1366.93,63.928,0.982,20.31,31.37,6.61,18.36,14.247,6.373,76.518,0.44,1.607
15652,1953.28897,0,0,5370.446,91.171,22.716,9.098,82.073,21.588,4.268,28.94,33.39,16.61,21.9,22.431,17.306,0.729,35.159,13.808
15653,10.45336,0,0,28.712,46.265,33.012,22.172,24.093,12.986,0.764,29.25,33.7,16.32,21.47,62.497,4.894,0.567,22.93,7.561
15654,1060.23984,1,0.009,976.323,100.345,38.006,7.524,92.821,47.904,0.713,25.83,33.27,12.56,21.71,23.602,6.317,32.021,18.414,19.212
15655,5.61282,0,0,0.537,52.352,47.919,45.23,7.121,58.749,0.915,25.64,33.21,12.53,21.47,9.715,8.543,39.866,16.248,25.628
15656,1.34239,0,0,3.364,37.805,33.784,21.198,16.606,21.384,0.213,28.92,33.51,16.24,21.92,60.459,5.523,0,32.123,1.734
15657,4.82589,0,0,7.944,37.756,27.118,22.713,15.042,52.459,0.899,28,33.95,14.17,21.41,3.039,9.297,29.966,31.462,13.684
15658,11.86809,0,0,25.189,63.757,29.654,17.736,46.021,17.103,16.013,28.52,33.43,16.06,21.98,22.357,51.897,0.043,23.467,1.809
15659,15.51052,0,0,20.335,80.982,59.705,13.982,67,40.665,0.615,25.69,33.51,11.03,20.56,29.461,6.237,40.212,7.459,16.558
15660,3.55874,0,0,4.999,48.284,46.027,44.707,3.576,62.536,0.333,26.8,33.26,13.57,21.29,0,5.077,40.349,31.743,22.831
15661,4.70655,0,0,5.997,87.402,67.924,42.312,45.09,65.752,0.232,25.52,33.29,11.28,20.68,12.44,4.832,48.574,17.437,16.717
15662,270.38724,0,0,821.706,48.737,23.67,9.405,39.332,14.611,0.178,29.16,33.49,16.7,21.82,42.796,2.172,0.142,29.742,24.96
15663,24.28141,1,0.03,48.045,203.061,163.253,118.911,84.15,68.278,0.211,24.22,33.39,10.7,20.86,5.563,3.721,76.693,3.296,9.928
15664,273.57798,0,0,601.408,252.837,159.919,83.329,169.507,53.565,0.373,25.15,33.73,11.78,21.41,17.189,3.234,62.146,6.741,10.451
15665,,,,,,,,,,,,,,,,,,,
15666,590.11942,1,0.021,1438.512,185.75,114.746,44.38,141.371,47.12,1.115,24.85,33.57,11.12,21.03,17.332,6.931,42.808,13.804,17.729
15667,524.33392,0,0,3319.287,158.956,90.982,31.784,127.171,41.671,0.912,26.44,33.58,12.71,21.21,33.766,5.857,34.092,16.578,8.977
15668,4182.5062,2,0.026,10847.147,508.101,178.766,55.808,452.293,48.646,4.791,25.36,34.03,11.71,21.38,16.562,19.203,47.171,7.089,8.119
15669,2785.95996,1,0.032,6888.754,508.101,213.431,78.834,429.266,50.259,6.45,24.94,33.9,11.58,21.59,12.064,24.714,49.022,3.809,7.885
15670,2166.4147,1,0.025,5712.893,225.614,100.497,22.72,202.893,49.362,0.654,25.31,34.08,12.2,21.7,20.8,4.712,41.171,19.197,13.548
15671,1661.55692,0,0,4108.475,508.101,242.057,113.24,394.861,46.235,8.995,24.33,33.46,10.77,20.88,12.541,32.915,42.189,2.971,7.087
15672,647.54297,0,0,2021.338,154.253,85.855,27.221,127.032,51.001,0.715,25.62,33.86,12.44,21.68,16.744,5.505,44.254,16.095,16.88
15673,8684.67105,0,0,18314.314,419.195,143.211,23.946,395.25,45.418,1.669,26.01,33.48,12.57,21.59,26.271,7.635,46.158,9.778,9.126
15674,1.03446,0,0,1.68,264.678,227.101,189.719,74.96,52.235,0.876,21.94,32.05,8.94,19.94,15.525,9.636,57.227,0,17.612
15675,9.9192,0,0,27.839,32.314,23.144,17.737,14.576,49.392,2.57,25.67,34.03,12.59,21.78,7.639,14.397,37.646,23.83,16.399
15676,36.30861,0,0,62.038,298.524,252.78,213.618,84.906,66.591,0.277,23.7,32.58,10.27,20.3,8.183,2.865,70.172,6.665,11.698
15677,422.90434,0,0,1408.407,112.801,69.22,33.351,79.45,47.142,0.853,26.1,33.85,12.4,21.05,26.098,5.343,35.3,19.549,13.045
15678,115.312,0,0,99.615,1671.44,968.017,584.999,1086.44,93.442,0.037,20.3,29.5,6.14,16.37,0.602,1.356,97.173,0.057,0.813
15682,2211.02547,0,0,7656.565,2990.75,1350.09,488.653,2502.1,42.129,0.419,16.52,30.35,2.54,10.26,10.706,1.286,58.811,0.092,27.217
15683,,,,,,,,,,,,,,,,,,,
15684,1.07518,0,0,1.199,124.956,104.133,76.865,48.09,39.914,0.712,24.78,33.79,11.22,21.06,8.859,4.43,51.877,0.45,34.385
15685,56.45805,3,0.043,138.578,300.028,247.252,200.999,99.029,49.446,2.065,23.36,32.62,10.42,20.5,22.384,12.142,51.166,3.335,6.971
15686,7.91905,0,0,19.85,62.226,59.608,53.081,9.145,53.155,2.154,25.71,33.66,12.41,21.37,21.436,9.898,39.295,12.038,17.306
15687,1.74139,0,0,0.605,433.639,411.858,390.044,43.595,57.049,0.701,21.12,30.53,8.17,18.43,19.345,8.036,64.881,0,7.738
15688,2.18206,0,0,4.209,255.928,235.599,212.928,43,26.462,0.729,22.55,32.34,9.78,20.18,48.192,5.863,36.209,1.99,6.42
15689,23.9804,1,0.038,24.749,350.328,307.955,277.73,72.599,35.608,34.268,21.82,31.34,9.37,19.76,0.156,85.009,13.042,0.069,0.404
15690,,,,,,,,,,,,,,,,,,,
15691,41.32901,4,0.103,44.667,1270.35,579.628,412.073,858.279,81.255,0.343,21.25,30.65,7.75,18,3.359,7.508,86.024,0.139,2.485
15692,7.97283,0,0,10.861,407.744,288.771,233.668,174.076,63.577,0.609,21.43,31.73,8.57,19.54,16.973,6.108,71.724,0.846,3.128
15693,0.53449,0,0,0.696,231.362,203.094,183.249,48.112,60.176,0.04,22.01,31.7,9.04,19.94,9.444,0.647,79.947,0,9.961
15694,0.82191,0,0,1.708,231.884,211.979,194.898,36.986,33.591,2.576,22.6,32.26,9.65,20.15,35.669,9.642,37.092,4.268,7.64
15695,2.09222,0,0,2.41,424.977,361.467,272.378,152.599,75.618,0.46,21.5,31.43,8.88,19.44,0.149,4.403,84.627,0,10.821
15731,24.36583,0,0,22.43,27.878,21.094,3.986,23.892,64.124,0.283,26.31,33.2,13.09,21.69,1.517,5.429,61.295,9.679,22.039
15753,1729.25892,0,0,4509.506,137.849,69.849,7.879,129.97,46.676,1.136,26.14,33.43,12.46,21.17,25.39,6.966,32.273,25.513,8.296
15754,1.49075,0,0,49493.391,1350.02,156.217,-0.627,1350.65,49.725,2.294,26.44,33.12,13.11,21.34,20.619,10.06,48.061,8.837,10.294
15755,3.20751,0,0,7.516,39.875,31.78,23.751,16.124,56.621,0.255,27.14,33.66,15.09,22.42,0.06,1.485,57.993,16.86,22.835
15756,16.92863,0,0,23.482,65.568,44.652,38.537,27.031,66.209,0.314,26.75,33.31,13.43,21.25,0.349,5.424,47.859,19.443,26.86
15757,546.90773,0,0,3462.204,158.956,89.054,25.77,133.186,42.786,0.89,26.5,33.54,12.88,21.27,32.517,5.787,34.649,17.171,9.158
15758,,,,,,,,,,,,,,,,,,,
15759,,,,,,,,,,,,,,,,,,,
15760,1633.48277,0,0,4933.003,71.616,42.493,20.485,51.131,74.465,0.463,26.76,33.64,13.14,21.35,0.923,3.598,29.844,49.823,15.696
15761,7099.12468,0,0,24283.866,158.956,53.023,0,158.956,50.64,0.997,27.36,33.61,13.52,21.59,20.952,6.153,30.824,25.252,15.858
15762,1152.20195,0,0,4041.483,91.481,26.843,4.326,87.155,39.181,1.791,27.79,33.16,14.89,21.76,24.431,11.54,8.244,49.086,4.802
15763,5085.37699,0,0,18579.599,158.956,59.619,6.185,152.77,52.899,0.994,26.96,33.42,13.37,21.64,20.775,5.898,31.849,27.816,12.837
15764,302.5503,0,0,1050.224,91.481,34.215,19.799,71.682,41.377,1.148,28.45,33.51,16.05,22.04,25.511,9.124,3.966,54.523,5.407
15765,,,,,,,,,,,,,,,,,,,
15766,,,,,,,,,,,,,,,,,,,
15767,1.16075,0,0,2.917,8.826,7.479,2.307,6.519,73.504,2.732,26.28,32.7,15.7,22.5,0.463,14.872,52.637,26.442,4.659
15768,9.17856,2,0.081,23.295,32.702,25.039,6.697,26.005,60.975,0.396,26.75,34.21,12.79,21.35,3.458,3.555,38.244,27.341,27.372
15769,2.12848,0,0,2.034,86.511,64.737,48.515,37.996,61.825,0.332,25.56,33.25,11.79,21.08,1.59,3.313,85.91,0.663,8.525
15770,3432.56677,0,0,4400.265,2332.89,1244.41,645.56,1687.33,60.815,0.196,14.7,28.36,2.49,10.54,0.044,0.492,71.651,0.793,26.79
15773,9.59625,0,0,7.715,427.832,386.433,334.027,93.805,59.912,1.245,21.27,31.07,8.92,19.3,13.76,10.897,69.057,0.479,5.443
15774,38.37293,0,0,41.944,97.977,64.952,22.579,75.398,78.223,0.141,25.98,33.47,12.57,21.52,0.633,2.047,60.329,26.465,10.527
15775,58.74932,0,0,162.356,54.838,25.373,1.346,53.491,65.905,0.213,27.24,33.44,15.39,22.16,0.158,1.635,75.404,5.929,16.693
15781,0.61024,0,0,1.744,2147.55,1844.17,1585.92,561.624,57.288,0,9.49,22.12,-0.13,9.75,0,0,71.775,0,28.225
15782,287.1975,0,0,191.123,811.552,303.324,0,811.552,69.289,0.58,15.65,22.62,5.75,11.07,1.404,5.659,60.06,3.091,29.676
15783,60102.27205,0,0,241121.983,4193.91,1602.97,199.119,3994.79,21.525,0.288,18.67,32.34,5.99,14.5,8.883,1.379,29.368,0.862,57.82
15784,16917.52078,0,0,7538.609,3283.84,1146.74,21.49,3262.35,61.803,0.284,15.07,23.66,5.6,11.16,0.335,1.249,58.476,0.948,15.446
15785,,,,,,,,,,,,,,,,,,,
15786,13247.54151,6,0.112,21402.805,1350.02,218.34,20.084,1329.94,54.971,3.551,25.7,33.28,12.59,21.52,12.026,14.345,56.314,3.642,10.562
15787,700.91233,3,0.096,1845.867,137.849,85.494,39.254,98.595,36.755,1.237,25.93,33.2,12.69,21.43,39.463,6.855,28.869,17.348,6.528
15788,2434.56577,0,0,8090.874,112.801,50.444,-0.769,113.57,49.66,1.215,26.09,33.42,13.03,21.6,21.235,6.546,35.874,19.743,16.122
15789,1265.2222,0,0,2668.682,176.733,90.044,28.267,148.466,43.194,0.467,25.82,33.34,12.69,21.63,33.162,3.455,38.711,15.524,8.559
15792,,,,,,,,,,,,,,,,,,,
15796,31940.17191,0,0,285257.13,4359.83,2147.55,845.816,3514.02,16.895,0.299,24.32,38.07,9.1,20.42,2.672,0.881,29.395,1.073,59.972
15797,3.40839,0,0,173.141,2800.23,2272.83,849.964,1950.26,40.773,0.225,25.46,38.97,8.98,19.81,0,0.875,62.667,0.06,30.33
15798,32307.96466,0,0,353802.575,4359.83,2100.95,758.708,3601.13,16.236,0.302,26.21,39.64,9.81,20.91,2.167,0.856,27.723,0.914,63.239
15799,32302.56678,0,0,353584.423,4359.83,2101.37,816.005,3543.83,16.244,0.302,26.55,40.34,10.56,22.07,2.168,0.856,27.734,0.915,63.231
15800,31932.03257,0,0,285085.25,4359.83,2147.82,857.194,3502.64,16.9,0.299,24.24,38.44,9.1,20.94,2.673,0.882,29.405,1.073,59.96
15801,32343.57273,0,0,355188.378,4359.83,2099.68,614.2,3745.63,16.26,0.301,26.82,39.99,11.15,22.53,2.158,0.854,27.765,0.911,63.181
15802,32525.08435,0,0,370548.478,4359.83,2086.64,459.362,3900.47,16.003,0.295,27.53,40.79,11.96,23.57,2.074,0.839,27.652,0.876,63.474
15803,32523.08509,0,0,370490.052,4359.83,2086.8,459.362,3900.47,16.006,0.295,27.73,41.11,12.14,24.06,2.074,0.839,27.656,0.876,63.471
15804,32303.88305,0,0,353637.339,4359.83,2101.26,801.506,3558.33,16.242,0.302,26.41,40,10.24,21.5,2.167,0.856,27.731,0.915,63.234
15805,32351.51586,0,0,355595.196,4359.83,2099.37,573.877,3785.96,16.269,0.301,27.94,41.27,11.56,22.35,2.156,0.852,27.784,0.91,63.157
15806,31881.2897,0,0,282472.958,4359.83,2151.07,930.145,3429.69,16.965,0.301,24.33,39.07,8.37,20.64,2.698,0.885,29.516,1.082,59.799
15839,29.76776,0,0,21.335,2189,1560.17,874.83,1314.18,51.149,0.327,12.4,25.46,2.58,11.75,0,0.452,57.527,0,40.376
15844,6890.45204,1,0.003,10213.692,2332.89,1122.97,580.468,1752.42,57.275,0.899,15.11,28.88,2.75,11.37,1.373,2.46,72.839,0.992,20.692
15845,204443.9037,0,0,544066.74,4193.91,1349.67,78.079,4115.83,26.674,0.473,18.68,32.47,5.97,14.54,10.246,1.585,29.243,0.753,37.627
